Date,Product_ID,Product,Category,Store,City,Price,Discount,Promotion,Inventory,Sales
2023-06-25,P015,Coffee 200g,Groceries,S10,Mumbai,280,8,0,58,81
2023-06-26,P015,Coffee 200g,Groceries,S10,Mumbai,287,10,1,148,110
2023-06-27,P015,Coffee 200g,Groceries,S10,Mumbai,284,5,0,69,79
2023-06-28,P015,Coffee 200g,Groceries,S10,Mumbai,336,5,0,126,67
2023-06-29,P015,Coffee 200g,Groceries,S10,Mumbai,329,0,0,60,66
2023-06-30,P015,Coffee 200g,Groceries,S10,Mumbai,344,0,0,80,71
2023-07-01,P015,Coffee 200g,Groceries,S10,Mumbai,344,0,0,88,80
2023-07-02,P015,Coffee 200g,Groceries,S10,Mumbai,360,8,0,23,65
2023-07-03,P015,Coffee 200g,Groceries,S10,Mumbai,262,15,1,127,128
2023-07-04,P015,Coffee 200g,Groceries,S10,Mumbai,305,0,0,72,55
2023-07-05,P015,Coffee 200g,Groceries,S10,Mumbai,340,5,0,161,55
2023-07-06,P015,Coffee 200g,Groceries,S10,Mumbai,304,5,0,98,63
2023-07-07,P015,Coffee 200g,Groceries,S10,Mumbai,282,0,0,151,92
2023-07-08,P015,Coffee 200g,Groceries,S10,Mumbai,330,0,0,151,85
2023-07-09,P015,Coffee 200g,Groceries,S10,Mumbai,318,0,0,72,79
2023-07-10,P015,Coffee 200g,Groceries,S10,Mumbai,328,0,0,117,58
2023-07-11,P015,Coffee 200g,Groceries,S10,Mumbai,287,0,0,40,77
2023-07-12,P015,Coffee 200g,Groceries,S10,Mumbai,315,0,0,135,83
2023-07-13,P015,Coffee 200g,Groceries,S10,Mumbai,306,0,0,72,63
2023-07-14,P015,Coffee 200g,Groceries,S10,Mumbai,349,5,0,100,66
2023-07-15,P015,Coffee 200g,Groceries,S10,Mumbai,267,5,0,116,98
2023-07-16,P015,Coffee 200g,Groceries,S10,Mumbai,282,5,0,139,100
2023-07-17,P015,Coffee 200g,Groceries,S10,Mumbai,314,5,0,72,67
2023-07-18,P015,Coffee 200g,Groceries,S10,Mumbai,316,0,0,138,56
2023-07-19,P015,Coffee 200g,Groceries,S10,Mumbai,332,0,0,88,50
2023-07-20,P015,Coffee 200g,Groceries,S10,Mumbai,322,0,0,30,58
2023-07-21,P015,Coffee 200g,Groceries,S10,Mumbai,249,15,1,145,133
2023-07-22,P015,Coffee 200g,Groceries,S10,Mumbai,330,0,0,200,68
2023-07-23,P015,Coffee 200g,Groceries,S10,Mumbai,354,0,0,127,73
2023-07-24,P015,Coffee 200g,Groceries,S10,Mumbai,320,0,0,62,65
2023-07-25,P015,Coffee 200g,Groceries,S10,Mumbai,259,8,0,92,77
2023-07-26,P015,Coffee 200g,Groceries,S10,Mumbai,383,5,0,48,44
2023-07-27,P015,Coffee 200g,Groceries,S10,Mumbai,286,5,0,134,89
2023-07-28,P015,Coffee 200g,Groceries,S10,Mumbai,289,5,0,75,59
2023-07-29,P015,Coffee 200g,Groceries,S10,Mumbai,387,0,0,126,71
2023-07-30,P015,Coffee 200g,Groceries,S10,Mumbai,329,5,0,32,94
2023-07-31,P015,Coffee 200g,Groceries,S10,Mumbai,340,0,0,82,75
2023-08-01,P015,Coffee 200g,Groceries,S10,Mumbai,319,0,0,111,63
2023-08-02,P015,Coffee 200g,Groceries,S10,Mumbai,334,0,0,38,73
2023-08-03,P015,Coffee 200g,Groceries,S10,Mumbai,253,0,0,90,67
2023-08-04,P015,Coffee 200g,Groceries,S10,Mumbai,292,5,0,27,63
2023-08-05,P015,Coffee 200g,Groceries,S10,Mumbai,280,0,0,100,84
2023-08-06,P015,Coffee 200g,Groceries,S10,Mumbai,269,8,0,90,113
2023-08-07,P015,Coffee 200g,Groceries,S10,Mumbai,267,5,0,28,62
2023-08-08,P015,Coffee 200g,Groceries,S10,Mumbai,241,8,0,88,74
2023-08-09,P015,Coffee 200g,Groceries,S10,Mumbai,296,0,0,45,43
2023-08-10,P015,Coffee 200g,Groceries,S10,Mumbai,346,0,0,81,56
2023-08-11,P015,Coffee 200g,Groceries,S10,Mumbai,321,0,0,30,51
2023-08-12,P015,Coffee 200g,Groceries,S10,Mumbai,309,0,0,92,89
2023-08-13,P015,Coffee 200g,Groceries,S10,Mumbai,297,0,0,102,95
2023-08-14,P015,Coffee 200g,Groceries,S10,Mumbai,281,0,0,30,72
2023-08-15,P015,Coffee 200g,Groceries,S10,Mumbai,334,0,0,93,51
2023-08-16,P015,Coffee 200g,Groceries,S10,Mumbai,313,5,0,29,64
2023-08-17,P015,Coffee 200g,Groceries,S10,Mumbai,300,5,0,104,60
2023-08-18,P015,Coffee 200g,Groceries,S10,Mumbai,234,10,1,82,129
2023-08-19,P015,Coffee 200g,Groceries,S10,Mumbai,254,0,0,140,107
2023-08-20,P015,Coffee 200g,Groceries,S10,Mumbai,246,5,0,46,94
2023-08-21,P015,Coffee 200g,Groceries,S10,Mumbai,320,0,0,138,62
2023-08-22,P015,Coffee 200g,Groceries,S10,Mumbai,323,0,0,58,80
2023-08-23,P015,Coffee 200g,Groceries,S10,Mumbai,293,0,0,145,67
2023-08-24,P015,Coffee 200g,Groceries,S10,Mumbai,312,0,0,104,41
2023-08-25,P015,Coffee 200g,Groceries,S10,Mumbai,271,5,0,52,52
2023-08-26,P015,Coffee 200g,Groceries,S10,Mumbai,330,5,0,98,77
2023-08-27,P015,Coffee 200g,Groceries,S10,Mumbai,268,5,0,82,103
2023-08-28,P015,Coffee 200g,Groceries,S10,Mumbai,304,5,0,39,43
2023-08-29,P015,Coffee 200g,Groceries,S10,Mumbai,328,8,0,84,61
2023-08-30,P015,Coffee 200g,Groceries,S10,Mumbai,327,0,0,162,71
2023-08-31,P015,Coffee 200g,Groceries,S10,Mumbai,356,0,0,111,51
2023-09-01,P015,Coffee 200g,Groceries,S10,Mumbai,265,5,0,33,78
2023-09-02,P015,Coffee 200g,Groceries,S10,Mumbai,321,5,0,106,107
2023-09-03,P015,Coffee 200g,Groceries,S10,Mumbai,258,0,0,102,122
2023-09-04,P015,Coffee 200g,Groceries,S10,Mumbai,302,8,0,114,83
2023-09-05,P015,Coffee 200g,Groceries,S10,Mumbai,335,0,0,25,89
2023-09-06,P015,Coffee 200g,Groceries,S10,Mumbai,275,5,0,108,89
2023-09-07,P015,Coffee 200g,Groceries,S10,Mumbai,307,5,0,134,97
2023-09-08,P015,Coffee 200g,Groceries,S10,Mumbai,304,5,0,66,68
2023-09-09,P015,Coffee 200g,Groceries,S10,Mumbai,316,5,0,114,112
2023-09-10,P015,Coffee 200g,Groceries,S10,Mumbai,321,15,1,133,176
2023-09-11,P015,Coffee 200g,Groceries,S10,Mumbai,310,8,0,65,68
2023-09-12,P015,Coffee 200g,Groceries,S10,Mumbai,323,5,0,94,88
2023-09-13,P015,Coffee 200g,Groceries,S10,Mumbai,284,5,0,146,78
2023-09-14,P015,Coffee 200g,Groceries,S10,Mumbai,276,8,0,73,73
2023-09-15,P015,Coffee 200g,Groceries,S10,Mumbai,311,8,0,137,72
2023-09-16,P015,Coffee 200g,Groceries,S10,Mumbai,295,10,1,114,145
2023-09-17,P015,Coffee 200g,Groceries,S10,Mumbai,282,0,0,26,88
2023-09-18,P015,Coffee 200g,Groceries,S10,Mumbai,309,0,0,85,89
2023-09-19,P015,Coffee 200g,Groceries,S10,Mumbai,318,0,0,132,83
2023-09-20,P015,Coffee 200g,Groceries,S10,Mumbai,311,0,0,49,83
2023-09-21,P015,Coffee 200g,Groceries,S10,Mumbai,331,0,0,124,83
2023-09-22,P015,Coffee 200g,Groceries,S10,Mumbai,270,0,0,98,109
2023-09-23,P015,Coffee 200g,Groceries,S10,Mumbai,305,5,0,148,122
2023-09-24,P015,Coffee 200g,Groceries,S10,Mumbai,332,0,0,35,113
2023-09-25,P015,Coffee 200g,Groceries,S10,Mumbai,328,0,0,140,88
2023-09-26,P015,Coffee 200g,Groceries,S10,Mumbai,385,0,0,62,78
2023-09-27,P015,Coffee 200g,Groceries,S10,Mumbai,279,25,1,134,198
2023-09-28,P015,Coffee 200g,Groceries,S10,Mumbai,310,5,0,57,77
2023-09-29,P015,Coffee 200g,Groceries,S10,Mumbai,295,15,1,102,131
2023-09-30,P015,Coffee 200g,Groceries,S10,Mumbai,315,10,1,136,132
2023-10-01,P015,Coffee 200g,Groceries,S10,Mumbai,303,0,0,158,115
2023-10-02,P015,Coffee 200g,Groceries,S10,Mumbai,281,8,0,63,95
2023-10-03,P015,Coffee 200g,Groceries,S10,Mumbai,313,0,0,99,79
2023-10-04,P015,Coffee 200g,Groceries,S10,Mumbai,282,5,0,110,90
2023-10-05,P015,Coffee 200g,Groceries,S10,Mumbai,295,0,0,20,90
2023-10-06,P015,Coffee 200g,Groceries,S10,Mumbai,315,5,0,139,82
2023-10-07,P015,Coffee 200g,Groceries,S10,Mumbai,337,0,0,42,97
2023-10-08,P015,Coffee 200g,Groceries,S10,Mumbai,359,5,0,106,93
2023-10-09,P015,Coffee 200g,Groceries,S10,Mumbai,337,5,0,35,71
2023-10-10,P015,Coffee 200g,Groceries,S10,Mumbai,339,5,0,145,70
2023-10-11,P015,Coffee 200g,Groceries,S10,Mumbai,301,5,0,60,85
2023-10-12,P015,Coffee 200g,Groceries,S10,Mumbai,259,8,0,116,95
2023-10-13,P015,Coffee 200g,Groceries,S10,Mumbai,270,8,0,31,85
2023-10-14,P015,Coffee 200g,Groceries,S10,Mumbai,308,5,0,133,79
2023-10-15,P015,Coffee 200g,Groceries,S10,Mumbai,290,10,1,145,152
2023-10-16,P015,Coffee 200g,Groceries,S10,Mumbai,280,5,0,40,105
2023-10-17,P015,Coffee 200g,Groceries,S10,Mumbai,346,0,0,116,69
2023-10-18,P015,Coffee 200g,Groceries,S10,Mumbai,288,5,0,40,76
2023-10-19,P015,Coffee 200g,Groceries,S10,Mumbai,281,0,0,140,124
2023-10-20,P015,Coffee 200g,Groceries,S10,Mumbai,279,5,0,33,107
2023-10-21,P015,Coffee 200g,Groceries,S10,Mumbai,327,0,0,143,102
2023-10-22,P015,Coffee 200g,Groceries,S10,Mumbai,372,0,0,78,65
2023-10-23,P015,Coffee 200g,Groceries,S10,Mumbai,318,5,0,132,92
2023-10-24,P015,Coffee 200g,Groceries,S10,Mumbai,307,5,0,63,69
2023-10-25,P015,Coffee 200g,Groceries,S10,Mumbai,299,8,0,95,80
2023-10-26,P015,Coffee 200g,Groceries,S10,Mumbai,302,0,0,21,74
2023-10-27,P015,Coffee 200g,Groceries,S10,Mumbai,386,0,0,96,74
2023-10-28,P015,Coffee 200g,Groceries,S10,Mumbai,295,5,0,92,88
2023-10-29,P015,Coffee 200g,Groceries,S10,Mumbai,325,5,0,92,87
2023-10-30,P015,Coffee 200g,Groceries,S10,Mumbai,320,0,0,21,71
2023-10-31,P015,Coffee 200g,Groceries,S10,Mumbai,376,0,0,103,50
2023-11-01,P015,Coffee 200g,Groceries,S10,Mumbai,312,0,0,138,122
2023-11-02,P015,Coffee 200g,Groceries,S10,Mumbai,285,5,0,94,152
2023-11-03,P015,Coffee 200g,Groceries,S10,Mumbai,304,0,0,81,124
2023-11-04,P015,Coffee 200g,Groceries,S10,Mumbai,296,0,0,83,139
2023-11-05,P015,Coffee 200g,Groceries,S10,Mumbai,342,0,0,82,165
2023-11-06,P015,Coffee 200g,Groceries,S10,Mumbai,282,25,1,104,272
2023-11-07,P015,Coffee 200g,Groceries,S10,Mumbai,362,0,0,24,80
2023-11-08,P015,Coffee 200g,Groceries,S10,Mumbai,266,0,0,119,147
2023-11-09,P015,Coffee 200g,Groceries,S10,Mumbai,321,5,0,117,120
2023-11-10,P015,Coffee 200g,Groceries,S10,Mumbai,273,8,0,147,169
2023-11-11,P015,Coffee 200g,Groceries,S10,Mumbai,383,0,0,116,129
2023-11-12,P015,Coffee 200g,Groceries,S10,Mumbai,278,0,0,115,180
2023-11-13,P015,Coffee 200g,Groceries,S10,Mumbai,254,20,1,132,284
2023-11-14,P015,Coffee 200g,Groceries,S10,Mumbai,317,10,1,128,216
2023-11-15,P015,Coffee 200g,Groceries,S10,Mumbai,318,0,0,143,118
2023-11-16,P015,Coffee 200g,Groceries,S10,Mumbai,305,0,0,22,121
2023-11-17,P015,Coffee 200g,Groceries,S10,Mumbai,297,0,0,143,108
2023-11-18,P015,Coffee 200g,Groceries,S10,Mumbai,271,0,0,121,173
2023-11-19,P015,Coffee 200g,Groceries,S10,Mumbai,288,5,0,91,169
2023-11-20,P015,Coffee 200g,Groceries,S10,Mumbai,316,5,0,29,62
2023-11-21,P015,Coffee 200g,Groceries,S10,Mumbai,292,5,0,149,97
2023-11-22,P015,Coffee 200g,Groceries,S10,Mumbai,333,8,0,157,108
2023-11-23,P015,Coffee 200g,Groceries,S10,Mumbai,328,0,0,32,125
2023-11-24,P015,Coffee 200g,Groceries,S10,Mumbai,334,5,0,102,124
2023-11-25,P015,Coffee 200g,Groceries,S10,Mumbai,298,0,0,136,173
2023-11-26,P015,Coffee 200g,Groceries,S10,Mumbai,359,5,0,31,105
2023-11-27,P015,Coffee 200g,Groceries,S10,Mumbai,272,5,0,84,145
2023-11-28,P015,Coffee 200g,Groceries,S10,Mumbai,322,5,0,99,90
2023-11-29,P015,Coffee 200g,Groceries,S10,Mumbai,325,0,0,116,149
2023-11-30,P015,Coffee 200g,Groceries,S10,Mumbai,252,5,0,122,147
2023-12-01,P015,Coffee 200g,Groceries,S10,Mumbai,224,25,1,125,272
2023-12-02,P015,Coffee 200g,Groceries,S10,Mumbai,303,0,0,132,158
2023-12-03,P015,Coffee 200g,Groceries,S10,Mumbai,327,0,0,82,186
2023-12-04,P015,Coffee 200g,Groceries,S10,Mumbai,364,0,0,126,86
2023-12-05,P015,Coffee 200g,Groceries,S10,Mumbai,309,0,0,82,146
2023-12-06,P015,Coffee 200g,Groceries,S10,Mumbai,324,5,0,113,106
2023-12-07,P015,Coffee 200g,Groceries,S10,Mumbai,308,0,0,115,97
2023-12-08,P015,Coffee 200g,Groceries,S10,Mumbai,278,0,0,121,139
2023-12-09,P015,Coffee 200g,Groceries,S10,Mumbai,307,8,0,88,122
2023-12-10,P015,Coffee 200g,Groceries,S10,Mumbai,284,0,0,81,163
2023-12-11,P015,Coffee 200g,Groceries,S10,Mumbai,299,5,0,119,176
2023-12-12,P015,Coffee 200g,Groceries,S10,Mumbai,307,0,0,124,154
2023-12-13,P015,Coffee 200g,Groceries,S10,Mumbai,338,0,0,113,125
2023-12-14,P015,Coffee 200g,Groceries,S10,Mumbai,288,8,0,147,150
2023-12-15,P015,Coffee 200g,Groceries,S10,Mumbai,294,5,0,113,132
2023-12-16,P015,Coffee 200g,Groceries,S10,Mumbai,319,5,0,118,137
2023-12-17,P015,Coffee 200g,Groceries,S10,Mumbai,368,0,0,102,119
2023-12-18,P015,Coffee 200g,Groceries,S10,Mumbai,345,5,0,129,105
2023-12-19,P015,Coffee 200g,Groceries,S10,Mumbai,306,8,0,28,101
2023-12-20,P015,Coffee 200g,Groceries,S10,Mumbai,307,0,0,112,135
2023-12-21,P015,Coffee 200g,Groceries,S10,Mumbai,358,0,0,34,78
2023-12-22,P015,Coffee 200g,Groceries,S10,Mumbai,312,10,1,117,209
2023-12-23,P015,Coffee 200g,Groceries,S10,Mumbai,344,0,0,119,107
2023-12-24,P015,Coffee 200g,Groceries,S10,Mumbai,301,10,1,89,313
2023-12-25,P015,Coffee 200g,Groceries,S10,Mumbai,357,0,0,121,90
2023-12-26,P015,Coffee 200g,Groceries,S10,Mumbai,320,0,0,102,141
2023-12-27,P015,Coffee 200g,Groceries,S10,Mumbai,289,5,0,110,101
2023-12-28,P015,Coffee 200g,Groceries,S10,Mumbai,282,5,0,145,119
2023-12-29,P015,Coffee 200g,Groceries,S10,Mumbai,291,5,0,31,114
2023-12-30,P015,Coffee 200g,Groceries,S10,Mumbai,278,8,0,85,164
2023-12-31,P015,Coffee 200g,Groceries,S10,Mumbai,300,8,0,80,148
2024-01-01,P015,Coffee 200g,Groceries,S10,Mumbai,239,25,1,125,193
2024-01-02,P015,Coffee 200g,Groceries,S10,Mumbai,344,0,0,52,73
2024-01-03,P015,Coffee 200g,Groceries,S10,Mumbai,327,0,0,82,62
2024-01-04,P015,Coffee 200g,Groceries,S10,Mumbai,296,0,0,25,57
2024-01-05,P015,Coffee 200g,Groceries,S10,Mumbai,252,25,1,106,204
2024-01-06,P015,Coffee 200g,Groceries,S10,Mumbai,291,5,0,25,81
2024-01-07,P015,Coffee 200g,Groceries,S10,Mumbai,312,5,0,127,85
2024-01-08,P015,Coffee 200g,Groceries,S10,Mumbai,331,0,0,153,78
2024-01-09,P015,Coffee 200g,Groceries,S10,Mumbai,309,5,0,55,98
2024-01-10,P015,Coffee 200g,Groceries,S10,Mumbai,301,0,0,139,83
2024-01-11,P015,Coffee 200g,Groceries,S10,Mumbai,269,10,1,136,175
2024-01-12,P015,Coffee 200g,Groceries,S10,Mumbai,292,0,0,52,84
2024-01-13,P015,Coffee 200g,Groceries,S10,Mumbai,278,15,1,124,189
2024-01-14,P015,Coffee 200g,Groceries,S10,Mumbai,359,0,0,38,86
2024-01-15,P015,Coffee 200g,Groceries,S10,Mumbai,292,5,0,118,68
2024-01-16,P015,Coffee 200g,Groceries,S10,Mumbai,316,0,0,28,90
2024-01-17,P015,Coffee 200g,Groceries,S10,Mumbai,283,10,1,120,136
2024-01-18,P015,Coffee 200g,Groceries,S10,Mumbai,302,0,0,53,67
2024-01-19,P015,Coffee 200g,Groceries,S10,Mumbai,291,5,0,112,50
2024-01-20,P015,Coffee 200g,Groceries,S10,Mumbai,367,0,0,25,87
2024-01-21,P015,Coffee 200g,Groceries,S10,Mumbai,295,0,0,109,105
2024-01-22,P015,Coffee 200g,Groceries,S10,Mumbai,298,5,0,35,74
2024-01-23,P015,Coffee 200g,Groceries,S10,Mumbai,290,10,1,82,124
2024-01-24,P015,Coffee 200g,Groceries,S10,Mumbai,330,0,0,159,67
2024-01-25,P015,Coffee 200g,Groceries,S10,Mumbai,281,5,0,67,92
2024-01-26,P015,Coffee 200g,Groceries,S10,Mumbai,307,5,0,100,64
2024-01-27,P015,Coffee 200g,Groceries,S10,Mumbai,327,0,0,124,86
2024-01-28,P015,Coffee 200g,Groceries,S10,Mumbai,311,5,0,156,117
2024-01-29,P015,Coffee 200g,Groceries,S10,Mumbai,327,0,0,78,78
2024-01-30,P015,Coffee 200g,Groceries,S10,Mumbai,225,25,1,108,179
2024-01-31,P015,Coffee 200g,Groceries,S10,Mumbai,304,0,0,30,78
2024-02-01,P015,Coffee 200g,Groceries,S10,Mumbai,284,10,1,136,183
2024-02-02,P015,Coffee 200g,Groceries,S10,Mumbai,286,5,0,38,98
2024-02-03,P015,Coffee 200g,Groceries,S10,Mumbai,378,0,0,107,94
2024-02-04,P015,Coffee 200g,Groceries,S10,Mumbai,332,5,0,87,105
2024-02-05,P015,Coffee 200g,Groceries,S10,Mumbai,303,5,0,35,52
2024-02-06,P015,Coffee 200g,Groceries,S10,Mumbai,313,0,0,83,81
2024-02-07,P015,Coffee 200g,Groceries,S10,Mumbai,284,5,0,114,103
2024-02-08,P015,Coffee 200g,Groceries,S10,Mumbai,320,5,0,45,69
2024-02-09,P015,Coffee 200g,Groceries,S10,Mumbai,296,8,0,124,84
2024-02-10,P015,Coffee 200g,Groceries,S10,Mumbai,369,0,0,28,96
2024-02-11,P015,Coffee 200g,Groceries,S10,Mumbai,270,0,0,117,134
2024-02-12,P015,Coffee 200g,Groceries,S10,Mumbai,305,5,0,60,57
2024-02-13,P015,Coffee 200g,Groceries,S10,Mumbai,339,5,0,143,85
2024-02-14,P015,Coffee 200g,Groceries,S10,Mumbai,310,10,1,114,135
2024-02-15,P015,Coffee 200g,Groceries,S10,Mumbai,313,0,0,149,68
2024-02-16,P015,Coffee 200g,Groceries,S10,Mumbai,343,0,0,67,82
2024-02-17,P015,Coffee 200g,Groceries,S10,Mumbai,391,0,0,127,90
2024-02-18,P015,Coffee 200g,Groceries,S10,Mumbai,249,8,0,93,145
2024-02-19,P015,Coffee 200g,Groceries,S10,Mumbai,303,8,0,110,90
2024-02-20,P015,Coffee 200g,Groceries,S10,Mumbai,282,5,0,150,102
2024-02-21,P015,Coffee 200g,Groceries,S10,Mumbai,294,0,0,59,91
2024-02-22,P015,Coffee 200g,Groceries,S10,Mumbai,340,0,0,116,97
2024-02-23,P015,Coffee 200g,Groceries,S10,Mumbai,314,5,0,22,94
2024-02-24,P015,Coffee 200g,Groceries,S10,Mumbai,258,5,0,144,125
2024-02-25,P015,Coffee 200g,Groceries,S10,Mumbai,273,5,0,49,95
2024-02-26,P015,Coffee 200g,Groceries,S10,Mumbai,304,0,0,100,78
2024-02-27,P015,Coffee 200g,Groceries,S10,Mumbai,304,0,0,115,82
2024-02-28,P015,Coffee 200g,Groceries,S10,Mumbai,266,15,1,108,134
2024-02-29,P015,Coffee 200g,Groceries,S10,Mumbai,318,5,0,40,68
2024-03-01,P015,Coffee 200g,Groceries,S10,Mumbai,291,8,0,139,89
2024-03-02,P015,Coffee 200g,Groceries,S10,Mumbai,366,0,0,33,106
2024-03-03,P015,Coffee 200g,Groceries,S10,Mumbai,293,0,0,147,138
2024-03-04,P015,Coffee 200g,Groceries,S10,Mumbai,265,15,1,114,199
2024-03-05,P015,Coffee 200g,Groceries,S10,Mumbai,305,0,0,140,101
2024-03-06,P015,Coffee 200g,Groceries,S10,Mumbai,280,10,1,101,128
2024-03-07,P015,Coffee 200g,Groceries,S10,Mumbai,312,5,0,148,90
2024-03-08,P015,Coffee 200g,Groceries,S10,Mumbai,295,5,0,175,103
2024-03-09,P015,Coffee 200g,Groceries,S10,Mumbai,278,8,0,38,137
2024-03-10,P015,Coffee 200g,Groceries,S10,Mumbai,392,0,0,108,97
2024-03-11,P015,Coffee 200g,Groceries,S10,Mumbai,332,5,0,35,73
2024-03-12,P015,Coffee 200g,Groceries,S10,Mumbai,259,0,0,140,97
2024-03-13,P015,Coffee 200g,Groceries,S10,Mumbai,275,5,0,23,117
2024-03-14,P015,Coffee 200g,Groceries,S10,Mumbai,329,0,0,80,83
2024-03-15,P015,Coffee 200g,Groceries,S10,Mumbai,300,0,0,130,65
2024-03-16,P015,Coffee 200g,Groceries,S10,Mumbai,280,5,0,85,159
2024-03-17,P015,Coffee 200g,Groceries,S10,Mumbai,283,0,0,132,138
2024-03-18,P015,Coffee 200g,Groceries,S10,Mumbai,342,5,0,57,75
2024-03-19,P015,Coffee 200g,Groceries,S10,Mumbai,285,5,0,146,108
2024-03-20,P015,Coffee 200g,Groceries,S10,Mumbai,347,5,0,67,79
2024-03-21,P015,Coffee 200g,Groceries,S10,Mumbai,272,8,0,144,161
2024-03-22,P015,Coffee 200g,Groceries,S10,Mumbai,322,5,0,209,73
2024-03-23,P015,Coffee 200g,Groceries,S10,Mumbai,286,5,0,83,126
2024-03-24,P015,Coffee 200g,Groceries,S10,Mumbai,271,5,0,88,147
2024-03-25,P015,Coffee 200g,Groceries,S10,Mumbai,329,5,0,145,94
2024-03-26,P015,Coffee 200g,Groceries,S10,Mumbai,282,5,0,61,84
2024-03-27,P015,Coffee 200g,Groceries,S10,Mumbai,320,5,0,99,73
2024-03-28,P015,Coffee 200g,Groceries,S10,Mumbai,339,0,0,21,78
2024-03-29,P015,Coffee 200g,Groceries,S10,Mumbai,313,0,0,90,87
2024-03-30,P015,Coffee 200g,Groceries,S10,Mumbai,324,5,0,105,93
2024-03-31,P015,Coffee 200g,Groceries,S10,Mumbai,337,5,0,120,114
2024-04-01,P015,Coffee 200g,Groceries,S10,Mumbai,311,8,0,85,115
2024-04-02,P015,Coffee 200g,Groceries,S10,Mumbai,309,0,0,132,82
2024-04-03,P015,Coffee 200g,Groceries,S10,Mumbai,299,5,0,32,100
2024-04-04,P015,Coffee 200g,Groceries,S10,Mumbai,329,0,0,116,111
2024-04-05,P015,Coffee 200g,Groceries,S10,Mumbai,345,0,0,53,63
2024-04-06,P015,Coffee 200g,Groceries,S10,Mumbai,277,5,0,82,160
2024-04-07,P015,Coffee 200g,Groceries,S10,Mumbai,279,0,0,127,123
2024-04-08,P015,Coffee 200g,Groceries,S10,Mumbai,323,5,0,33,94
2024-04-09,P015,Coffee 200g,Groceries,S10,Mumbai,274,0,0,135,84
2024-04-10,P015,Coffee 200g,Groceries,S10,Mumbai,298,5,0,49,86
2024-04-11,P015,Coffee 200g,Groceries,S10,Mumbai,324,0,0,146,95
2024-04-12,P015,Coffee 200g,Groceries,S10,Mumbai,276,0,0,55,91
2024-04-13,P015,Coffee 200g,Groceries,S10,Mumbai,316,0,0,98,130
2024-04-14,P015,Coffee 200g,Groceries,S10,Mumbai,308,5,0,127,114
2024-04-15,P015,Coffee 200g,Groceries,S10,Mumbai,315,0,0,156,71
2024-04-16,P015,Coffee 200g,Groceries,S10,Mumbai,325,0,0,60,96
2024-04-17,P015,Coffee 200g,Groceries,S10,Mumbai,292,0,0,128,88
2024-04-18,P015,Coffee 200g,Groceries,S10,Mumbai,336,0,0,52,76
2024-04-19,P015,Coffee 200g,Groceries,S10,Mumbai,301,5,0,98,94
2024-04-20,P015,Coffee 200g,Groceries,S10,Mumbai,306,0,0,139,126
2024-04-21,P015,Coffee 200g,Groceries,S10,Mumbai,281,8,0,141,123
2024-04-22,P015,Coffee 200g,Groceries,S10,Mumbai,304,15,1,134,156
2024-04-23,P015,Coffee 200g,Groceries,S10,Mumbai,298,5,0,59,75
2024-04-24,P015,Coffee 200g,Groceries,S10,Mumbai,296,8,0,141,91
2024-04-25,P015,Coffee 200g,Groceries,S10,Mumbai,331,0,0,61,80
2024-04-26,P015,Coffee 200g,Groceries,S10,Mumbai,278,5,0,131,61
2024-04-27,P015,Coffee 200g,Groceries,S10,Mumbai,250,20,1,80,311
2024-04-28,P015,Coffee 200g,Groceries,S10,Mumbai,300,0,0,137,119
2024-04-29,P015,Coffee 200g,Groceries,S10,Mumbai,309,5,0,40,97
2024-04-30,P015,Coffee 200g,Groceries,S10,Mumbai,257,0,0,117,70
2024-05-01,P015,Coffee 200g,Groceries,S10,Mumbai,289,8,0,150,96
2024-05-02,P015,Coffee 200g,Groceries,S10,Mumbai,350,5,0,68,82
2024-05-03,P015,Coffee 200g,Groceries,S10,Mumbai,290,0,0,140,95
2024-05-04,P015,Coffee 200g,Groceries,S10,Mumbai,293,5,0,63,77
2024-05-05,P015,Coffee 200g,Groceries,S10,Mumbai,320,20,1,111,196
2024-05-06,P015,Coffee 200g,Groceries,S10,Mumbai,310,0,0,42,69
2024-05-07,P015,Coffee 200g,Groceries,S10,Mumbai,250,15,1,95,153
2024-05-08,P015,Coffee 200g,Groceries,S10,Mumbai,322,5,0,157,74
2024-05-09,P015,Coffee 200g,Groceries,S10,Mumbai,265,10,1,90,148
2024-05-10,P015,Coffee 200g,Groceries,S10,Mumbai,329,5,0,121,76
2024-05-11,P015,Coffee 200g,Groceries,S10,Mumbai,325,5,0,20,101
2024-05-12,P015,Coffee 200g,Groceries,S10,Mumbai,314,0,0,88,83
2024-05-13,P015,Coffee 200g,Groceries,S10,Mumbai,296,5,0,140,94
2024-05-14,P015,Coffee 200g,Groceries,S10,Mumbai,328,8,0,58,82
2024-05-15,P015,Coffee 200g,Groceries,S10,Mumbai,348,0,0,117,58
2024-05-16,P015,Coffee 200g,Groceries,S10,Mumbai,306,5,0,39,78
2024-05-17,P015,Coffee 200g,Groceries,S10,Mumbai,285,5,0,109,88
2024-05-18,P015,Coffee 200g,Groceries,S10,Mumbai,276,0,0,133,147
2024-05-19,P015,Coffee 200g,Groceries,S10,Mumbai,312,5,0,39,94
2024-05-20,P015,Coffee 200g,Groceries,S10,Mumbai,246,0,0,87,132
2024-05-21,P015,Coffee 200g,Groceries,S10,Mumbai,281,0,0,155,68
